Number,Latitude,Longitude,Elevation,Tree species,Diameter(cm),Notes1
1,3.4353053231635107,11.445489526581483,663.8387390375137,,42,0,jalon_60_80
2,3.4353161012592017,11.445493246827976,664.4506613612175,,14,8,409
3,3.4353250002552325,11.445565716085238,664.1523817777634,,28,6,410
4,3.435359971592369,11.445532356526995,664.0152125954628,,25,9,411
5,3.4353899995750674,11.445481936918801,664.0458894968033,,29,5,412
6,3.4354251463924705,11.445499056968284,663.8773372173309,,47,3,413.1
7,3.435447543032148,11.44549014186615,663.8799749612808,,37,8,413
8,3.4354960161523835,11.445478524013541,663.9096363782883,,40,9,jalon_60_100
9,3.4354831256116474,11.445494499495371,664.4713625609875,,13,9,414
10,3.4354871757359553,11.445559588986098,664.0288541316986,,50,2,415
11,3.435423540621107,11.445546404246766,664.3804248571396,,25,3,416
12,3.4354343748013587,11.44555366578211,664.2708625793457,,22,7,417
13,3.435433029874013,11.44559941747761,664.0498743653297,,53,8,418
14,3.4354685462329098,11.44561421281102,664.4265332520008,,38,9,419
15,3.4354659188375414,11.445626691106565,664.790596909821,,15,7,420
16,3.435501920609561,11.445658976685616,665.1828964054585,,40,6,jalon_80_100
17,3.435428783097964,11.445645511816073,664.3483384847641,,42,2,421
18,3.435432268666293,11.445618245718402,664.558585524559,,20,5,422
19,3.435397224147452,11.445634795938712,664.4127310216427,,34,2,423
20,3.4353751808076995,11.445590491181367,664.0099165439606,,39,5,424
21,3.435368113453753,11.445594853491396,664.0935925245285,,28,1,425
22,3.4353452500992474,11.44562772762268,664.9298159778118,,10,4,426
23,3.435346955388913,11.44565344496978,664.7253628969193,,35,1,427
