Number,Latitude,Longitude,Elevation,Tree species,Diameter(cm),Notes1
1,3.43476476546722,11.445756290458835,670.8515084981918,,48,9,jalon_80_40
2,3.4347844722321907,11.445784847388381,670.8991128206253,,54,5,253
3,3.434804015097257,11.44584345215114,671.138276040554,,27,4,254
4,3.4348161494879994,11.445762198853767,670.9070972204208,,54,3,255
5,3.43485948015029,11.445841690390917,671.3695833683014,,15,8,256
6,3.434902830651265,11.445837409019,670.9801502227783,,52,9,257
7,3.434928625568576,11.445774426812532,671.2280462384224,,20,1,258
8,3.434945970847756,11.445751377504784,671.2016032934189,,10,0,jalon_80_60
9,3.434952087118886,11.445813180720998,671.211130797863,,34,9,259
10,3.4349554254318733,11.44581260373851,671.1661528348923,,34,4,260
11,3.434960468381,11.445833320805821,671.3208739161491,,16,3,261
12,3.434943572360632,11.445854380824363,671.7397913783789,,80,4,262
13,3.434927703034206,11.445869439266795,671.4171521067619,,42,3,263
14,3.4349315642660985,11.445871887105111,671.7156702876091,,21,1,264
15,3.4349655360725593,11.445928592309283,671.1471958756447,,48,4,jalon_100_60
16,3.4349074687842647,11.445882213294757,671.6478948891163,,26,6,265
17,3.43493607394694,11.445908885605826,671.3094880580902,,49,3,266
18,3.4349086731574956,11.445907976181491,671.3332442045212,,37,5,267
19,3.4348492092838976,11.445860889503736,671.0865916013718,,63,5,268
20,3.4348481071140995,11.445893993557494,671.465944737196,,20,4,269
21,3.434784020255219,11.445943035971808,671.2650309801102,,46,5,jalon_100_40
