Number,Latitude,Longitude,Elevation,Tree species,Diameter(cm),Notes1
1,3.4344814222206406,11.445393092188906,664.8524418380111,,47,6,jalon_0_40
2,3.4344922982187946,11.44542052866655,665.0490718390793,,25,3,180
3,3.4344927281983892,11.44542003033222,665.0162764694542,,26,5,181
4,3.434511426824824,11.44544057530116,664.936301400885,,52,3,182
5,3.4345269058830645,11.445501381737232,665.4308308269829,,46,2,183
6,3.434542833400818,11.445486038532637,665.0471234824508,,55,9,184
7,3.4345440692487013,11.445402293751428,665.467545768246,,40,6,185
8,3.4345802758396906,11.445397649311877,666.3118892814964,,121,7,186
9,3.4345841721656156,11.44540818782822,665.676544925198,,31,3,186.1
10,3.4346015040313396,11.445414649771186,665.5431132819504,,16,7,187
11,3.4345970385684357,11.445465957146258,665.1914722230285,,56,2,188
12,3.4346237024609025,11.44538940309121,665.4648069348186,,50,1,189
13,3.4346316087175666,11.445340052948096,665.2045789863914,,52,7,189.1
14,3.434660878977252,11.44534746406501,665.0836192276329,,48,3,jalon_0_60
15,3.4346427992907267,11.445439442237035,665.9031882230192,,25,5,190
16,3.4347110250720747,11.44552099864266,666.2973735239357,,40,1,jalon_20_60
