Number,Latitude,Longitude,Elevation,Tree species,Diameter(cm),Notes1
1,3.4352434275405828,11.44595230841711,630.0175960063934,,14,2,438
2,3.435280313775944,11.445974308056252,630.1424921154976,,17,7,439
3,3.4353091766396058,11.445996137938607,629.874951004982,,36,5,jalon_100_100
4,3.4352182093234434,11.445991816253182,630.4394100904465,,18,7,440
5,3.435189113294316,11.445952421874376,630.2295100092888,,57,7,441
6,3.4351429990334195,11.445957637575754,630.26110714674,,34,9,442
7,3.4351338440273107,11.445971446330343,630.4072248339653,,25,5,443
8,3.435146440726465,11.445991614189248,630.3510835766792,,32,0,444
9,3.435129718167484,11.445997574221979,630.2794789671898,,35,7,445
10,3.4351263885447034,11.445999733965722,630.8114505708218,,47,0,jalon_100_80
